Timestamp,I have read the above and voluntarily agree to participate in this survey.  ,Age,Gender,Marital Status ,Higher Education Level ,Current Sector,Job Title / Position (*Senior Officer) ,Years of Work Experience ,Employment Type ,Weekly Working Hours ,Daily Communication (office to Home) Time,I have the freedom to decide how I complete my tasks. ,My workload often leaves me with little free time or energy. ,My supervisor encourages me to share new ideas. ,My organization values creativity and innovation. ,I feel psychologically safe to express new or different opinions at work. ,My job provides opportunities to learn new skills. ,I receive fair recognition for innovative work. ,My job allows flexibility to balance personal and professional life. ,I feel overburdened with repetitive tasks that reduce creativity. ,I believe my work environment supports experimentation and risk-taking. ,My current job helps me build skills useful for future independence. ,I am gaining valuable professional networks through my job. ,My job provides financial stability. ,I can save money regularly from my salary. ,I feel financially secure enough to take career risks. ,I believe my job is preparing me for greater responsibilities. ,I believe abilities can be developed through dedication and effort (growth mindset). ,I am willing to take risks to achieve greater independence. ,I often think about starting something of my own (business/project). ,I prefer stability and security over independence and risk. ,I feel motivated to innovate despite work constraints. ,I regularly suggest new ideas at my workplace. ,My job encourages entrepreneurship (innovation inside the company). ,I am involved in personal side-projects outside my job. ,I dedicate weekly time to creative or entrepreneurial work beyond my job. ,I have plans to start my own venture in the future. ,"I have already taken steps towards independence (registered business, freelancing, partnerships, etc.). ",My job hinders me from working on personal projects. ,"Without this job, I would pursue more innovative activities. ","My job has taught me how to manage projects, teams, or resources. ",I believe my job is a stepping stone toward something bigger in life. ,Barriers: (Check all that apply) ,Enablers: (Check all that apply) ,"In your own words, how has your job influenced your ability to innovate or pursue independence? ",What changes in your job/organization would help you be more creative or independent? ,Do you view your job as a constraint or a stepping stone? Why? ,Age,Age
12/28/2025 17:35:34,,,Male,Single,HSC,Garments,Production manager ,3–5,Contract,51+,More than 2 hours,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills","Supportive boss/organization, Networks and contacts",,,,18-25,
12/28/2025 17:37:24,,,Male,Married,HSC,Garments,Production manager,3–5,Contract,41–50,1–2 hours,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills","Supportive boss/organization, Skills and knowledge from current job",,,,18-25,
12/28/2025 17:44:08,,,Male,Single,HSC,Garments,Worker,3–5,Contract,51+,More than 2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills","Financial savings, Skills and knowledge from current job, Networks and contacts",,,,26–30,
12/28/2025 17:45:41,,,Male,Married,SSC or Less,Garments,Worker ,3–5,Contract,51+,More than 2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts",,,,26–30,
12/28/2025 17:47:41,,,Male,Single,SSC or Less,Garments,Helper,0–2,Contract,51+,More than 2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills","Supportive boss/organization, Skills and knowledge from current job",,,,18-25,
12/28/2025 17:49:36,,,Male,Single,SSC or Less,Garments,Worker,3–5,Part-time,51+,More than 2 hours,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,"Lack of time, Lack of financial security, Family responsibilities, Unsupportive organization",Skills and knowledge from current job,,,,18-25,
12/28/2025 17:51:38,,,Male,Married,SSC or Less,Garments,Worker,3–5,Contract,51+,1–2 hours,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Unsupportive organization, Lack of skills",Skills and knowledge from current job,,,,26–30,
12/28/2025 17:53:49,,,Male,Single,SSC or Less,Garments,Worker,3–5,Contract,51+,"30–60 mins,",1,1,1,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,"Lack of time, Lack of financial security, Family responsibilities, Lack of skills",Skills and knowledge from current job,,,,26–30,
12/28/2025 17:55:46,,,Male,Married,SSC or Less,Garments,Worker,6–10,Contract,41–50,1–2 hours,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Unsupportive organization",Skills and knowledge from current job,,,,31–35,
12/28/2025 17:57:42,,,Male,Married,SSC or Less,Garments,Worker,3–5,Contract,51+,More than 2 hours,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,"Lack of time, Lack of financial security, Family responsibilities, Lack of skills","Skills and knowledge from current job, Networks and contacts",,,,36–40,
12/28/2025 17:59:20,,,Male,Married,SSC or Less,Garments,Worker,6–10,Contract,51+,1–2 hours,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"Lack of time, Lack of financial security, Family responsibilities, Lack of skills","Skills and knowledge from current job, Networks and contacts",,,,36–40,
12/28/2025 18:01:15,,,Male,Married,SSC or Less,Garments,Worker,6–10,Contract,51+,"30–60 mins,",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills",Networks and contacts,,,,36–40,
12/28/2025 18:06:56,,,Male,Married,SSC or Less,Garments,Worker,3–5,Contract,51+,"30–60 mins,",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Unsupportive organization",Skills and knowledge from current job,,,,31–35,
12/28/2025 18:09:15,,,Male,Married,SSC or Less,Garments,Worker,3–5,Contract,51+,"30–60 mins,",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Unsupportive organization, Lack of skills",Skills and knowledge from current job,,,,26–30,
12/28/2025 18:11:17,,,Male,Single,SSC or Less,Garments,Worker,3–5,Contract,51+,1–2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Unsupportive organization",Skills and knowledge from current job,,,,31–35,
12/28/2025 18:14:23,,,Male,Single,SSC or Less,Garments,Helper,0–2,Contract,51+,More than 2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities",Skills and knowledge from current job,,,,26–30,
12/28/2025 18:16:34,,,Male,Divorced,SSC or Less,Garments,Worker,3–5,Contract,51+,1–2 hours,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities",Skills and knowledge from current job,,,,31–35,
12/28/2025 18:18:55,,,Male,Single,SSC or Less,Garments,Helper,0–2,Contract,51+,"30–60 mins,",1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,3,4,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities","Skills and knowledge from current job, Networks and contacts",,,,18-25,
12/28/2025 18:24:13,,,Male,Married,SSC or Less,Garments,Worker,3–5,Contract,51+,1–2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities",Skills and knowledge from current job,,,,31–35,
12/28/2025 18:27:07,,,Male,Single,HSC,Garments,Operator ,3–5,Contract,51+,"30–60 mins,",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Skills and knowledge from current job, Networks and contacts, Access to resources (labs, tools, internet, etc.)",,,,26–30,
12/28/2025 18:28:52,,,Male,Single,Bachelor’s,Garments,Operator,3–5,Contract,51+,1–2 hours,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Skills and knowledge from current job, Networks and contacts",,,,26–30,
12/28/2025 18:30:58,,,Male,Single,Bachelor’s,Garments,Operator,3–5,Contract,51+,1–2 hours,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure",Skills and knowledge from current job,,,,26–30,
12/28/2025 18:33:34,,,Male,Married,Bachelor’s,Garments,Operator,3–5,Contract,51+,1–2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills",Skills and knowledge from current job,,,,31–35,
12/28/2025 18:35:24,,,Male,Single,HSC,Garments,Operator,6–10,Contract,51+,1–2 hours,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Financial savings, Skills and knowledge from current job, Networks and contacts, Access to resources (labs, tools, internet, etc.), Motivation/passion",,,,26–30,
12/28/2025 18:38:51,,,Male,Single,SSC or Less,Garments,Worker,3–5,Contract,51+,"30–60 mins,",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities",Skills and knowledge from current job,,,,31–35,
12/28/2025 18:40:35,,,Male,Married,SSC or Less,Garments,Worker,6–10,Contract,51+,1–2 hours,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills",Skills and knowledge from current job,,,,31–35,
12/28/2025 18:42:54,,,Male,Single,HSC,Garments,Helper ,0–2,Contract,51+,More than 2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure",Skills and knowledge from current job,,,,18-25,
12/28/2025 18:45:06,,,Male,Married,SSC or Less,Garments,Worker,6–10,Contract,51+,1–2 hours,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,3,1,2,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Supportive boss/organization, Skills and knowledge from current job",,,,31–35,
12/28/2025 18:47:27,,,Male,Single,SSC or Less,Garments,Worker,6–10,Contract,51+,"30–60 mins,",1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,"Lack of time, Lack of financial security, Family responsibilities",Skills and knowledge from current job,,,,36–40,
12/28/2025 18:53:16,,,Male,Single,HSC,Garments,Worker,3–5,Contract,51+,1–2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Skills and knowledge from current job, Networks and contacts",,,,26–30,
12/28/2025 18:55:48,,,Male,Single,HSC,Garments,Operator ,0–2,Contract,51+,"30–60 mins,",1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,"Lack of time, Lack of financial security, Family responsibilities","Skills and knowledge from current job, Networks and contacts, Access to resources (labs, tools, internet, etc.)",,,,18-25,
12/28/2025 18:58:06,,,Male,Married,Bachelor’s,Finance,Supervisor ,3–5,Contract,51+,1–2 hours,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities",Skills and knowledge from current job,,,,26–30,
12/28/2025 19:00:22,,,Male,Married,SSC or Less,Garments,Worker,3–5,Contract,51+,1–2 hours,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Skills and knowledge from current job, Networks and contacts, Access to resources (labs, tools, internet, etc.)",,,,36–40,
12/28/2025 19:02:05,,,Male,Married,HSC,Garments,Supervisor ,6–10,Contract,51+,More than 2 hours,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure",Skills and knowledge from current job,,,,31–35,
12/28/2025 19:04:05,,,Male,Married,SSC or Less,Garments,Worker,3–5,Contract,51+,"30–60 mins,",1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities","Skills and knowledge from current job, Networks and contacts",,,,26–30,
12/28/2025 19:05:44,,,Male,Married,SSC or Less,Garments,Worker,3–5,Contract,51+,1–2 hours,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,"Lack of time, Lack of financial security, Family responsibilities, Lack of skills","Financial savings, Skills and knowledge from current job, Networks and contacts",,,,31–35,
12/28/2025 19:07:14,,,Male,Single,HSC,Garments,Helper,0–2,Contract,51+,1–2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Skills and knowledge from current job, Networks and contacts",,,,18-25,
12/29/2025 16:36:46,,,Female,Divorced,SSC or Less,Garments,Worker,3–5,Contract,51+,"30–60 mins,",1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities",Skills and knowledge from current job,,,,18-25,
12/29/2025 16:39:06,,,Female,Married,SSC or Less,Garments,Worker,3–5,Contract,51+,1–2 hours,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills",Networks and contacts,,,,18-25,
12/29/2025 16:40:54,,,Female,Married,SSC or Less,Garments,Worker,3–5,Contract,51+,1–2 hours,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills",Skills and knowledge from current job,,,,18-25,
12/29/2025 16:42:38,,,Female,Married,SSC or Less,Garments,Worker,3–5,Contract,51+,1–2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills",Skills and knowledge from current job,,,,18-25,
12/29/2025 16:44:16,,,Female,Divorced,SSC or Less,Garments,Worker,6–10,Contract,51+,1–2 hours,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Financial savings, Skills and knowledge from current job",,,,31–35,
12/29/2025 16:46:18,,,Female,Married,SSC or Less,Garments,Worker,3–5,Contract,51+,1–2 hours,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills","Financial savings, Networks and contacts",,,,26–30,
12/29/2025 16:48:40,,,Female,Married,SSC or Less,Garments,Worker,6–10,Contract,51+,1–2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities",Skills and knowledge from current job,,,,26–30,
12/29/2025 16:50:46,,,Female,Married,SSC or Less,Garments,Worker,0–2,Contract,51+,1–2 hours,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Financial savings, Skills and knowledge from current job",,,,18-25,
12/29/2025 16:54:15,,,Female,Divorced,SSC or Less,Garments,Worker,3–5,Contract,51+,1–2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure",Skills and knowledge from current job,,,,26–30,
12/29/2025 16:57:10,,,Male,Married,HSC,Garments,Worker,0–2,Contract,51+,1–2 hours,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Lack of skills","Skills and knowledge from current job, Networks and contacts",,,,26–30,
12/29/2025 16:59:12,,,Female,Single,HSC,Garments,Worker,0–2,Contract,51+,1–2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"Lack of time, Lack of financial security, Family responsibilities",Skills and knowledge from current job,,,,18-25,
12/29/2025 16:59:30,,,Male,Single,Bachelor’s,Public,Manager,3–5,Part-time,30–40,"30–60 mins,",1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,2,1,1,3,2,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts, Motivation/passion",,,,31–35,
12/29/2025 17:02:06,,,Male,Married,HSC,Private,Sels men ,3–5,Part-time,41–50,"30–60 mins,",1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Lack of skills","Supportive boss/organization, Financial savings, Skills and knowledge from current job, Networks and contacts, Motivation/passion",,,,36–40,
12/29/2025 17:02:19,,,Female,Married,SSC or Less,Garments,Worker,3–5,Contract,51+,1–2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities","Skills and knowledge from current job, Networks and contacts",,,,18-25,
12/29/2025 17:04:06,,,Male,Single,HSC,Private,Sels man,3–5,Contract,30–40,"30–60 mins,",1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Lack of skills","Supportive boss/organization, Financial savings, Skills and knowledge from current job, Motivation/passion",,,,36–40,
12/29/2025 17:05:55,,,Female,Single,HSC,Garments,Worker,0–2,Contract,51+,1–2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Unsupportive organization","Skills and knowledge from current job, Networks and contacts",,,,18-25,
12/29/2025 17:06:05,,,Male,Married,Bachelor’s,NGO,Menager ,3–5,Permanent,30–40,"30–60 mins,",1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,4,1,1,2,2,"Lack of time, Lack of financial security, Family responsibilities, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts, Motivation/passion",,,,41–50,
12/29/2025 17:08:21,,,Male,Married,SSC or Less,Private, Security Guard ,3–5,Contract,51+,More than 2 hours,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,"Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills","Skills and knowledge from current job, Networks and contacts",,,,41–50,
12/29/2025 17:08:30,,,Male,Married,HSC,Public,Polic,3–5,Permanent,30–40,"30–60 mins,",1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2,2,1,1,2,"Lack of time, Lack of financial security, Family responsibilities, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts, Motivation/passion",,,,31–35,
12/29/2025 17:10:03,,,Male,Married,SSC or Less,Private,Security Guard ,3–5,Contract,51+,More than 2 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Lack of skills","Skills and knowledge from current job, Networks and contacts",,,,41–50,
12/29/2025 17:10:50,,,Male,Married,SSC or Less,Private,Sels man,3–5,Part-time,30–40,"30–60 mins,",1,1,2,1,2,1,2,1,2,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,3,1,2,1,1,"Lack of time, Lack of financial security, Family responsibilities, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts, Motivation/passion",,,,41–50,
12/29/2025 17:11:44,,,Male,Married,SSC or Less,Private,Security Guard ,6–10,Contract,51+,More than 2 hours,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Lack of skills","Skills and knowledge from current job, Networks and contacts",,,,41–50,
12/29/2025 17:12:34,,,Male,Single,Bachelor’s,Private,Army,3–5,Contract,30–40,"30–60 mins,",1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,"Lack of time, Lack of financial security, Family responsibilities, Lack of skills","Supportive boss/organization, Skills and knowledge from current job, Networks and contacts, Motivation/passion",,,,31–35,
12/29/2025 17:14:15,,,Male,Single,HSC,Private,Sels man,3–5,Contract,30–40,"30–60 mins,",2,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,2,2,"Lack of time, Lack of financial security, Family responsibilities, Lack of skills","Supportive boss/organization, Networks and contacts, Motivation/passion",,,,26–30,
12/29/2025 17:15:03,,,Male,Married,SSC or Less,Private,Security Guard ,6–10,Contract,51+,1–2 hours,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure, Unsupportive organization, Lack of skills","Skills and knowledge from current job, Networks and contacts",,,,41–50,
12/29/2025 17:16:59,,,Male,Married,SSC or Less,Private,Security Guard ,6–10,Contract,51+,More than 2 hours,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,"Lack of time, Lack of financial security, Family responsibilities, Fear of risk/failure","Skills and knowledge from current job, Networks and contacts",,,,41–50,
12/29/2025 17:17:19,,,Male,Single,HSC,NGO,Menager ,3–5,Contract,30–40,"30–60 mins,",1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,1,1,1,1,1,1,"Lack of time, Lack of financial security, Family responsibilities, Lack of skills","Supportive boss/organization, Financial savings, Skills and knowledge from current job, Networks and contacts, Motivation/passion",,,,26–30,
